centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,sample_silence_max,sample_silence_min,sample_silence_mean,sample_silence_std,sample_silence_kurtosis,sample_silence_skew,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
5514.393296072955,1789.3665834994376,3176.995745957327,550.4858251014315,1.2779301038729063,0.851570987693021,9905.2734375,4005.17578125,6235.702535890371,1316.7825796445545,-0.1807930626408254,0.7400592466109993,4.741453170776367,0.0,1.131944179534912,0.6402621269226074,4.2686991939887715,1.8440556526184082,0.19016779959201813,0.06993328779935837,0.11564003676176071,0.020418724045157433,0.336553397737001,0.7418442964553833,0.4345703125,0.0341796875,0.18303485112142304,0.05305270052176107,0.4273564119685562,0.21029169116617238,49.744174585556515,5.486980514729304,18.553156670983096,7.3685649887624205,4.49875077017347,2.0959081131689015,3944.15314683571,1920.270252738697,2689.8612551124224,396.31590597765256,-0.08413253257643127,0.517331210276909,0.3473319411277771,0.0015716367634013295,0.06380469352006912,0.05893775820732117,2.5151527855364133,1.575816035270691,0,0,0.0,0.0,-3.0,0.0,-57.6138801574707,-193.552978515625,-124.79164123535156,19.175216674804688,0.4920808755233108,-0.03402375802397728,94.322509765625,8.33568286895752,52.3979606628418,15.324602127075195,-0.3595752308736606,-0.053137876093387604,48.421051025390625,-51.18793487548828,-11.518775939941406,16.696483612060547,-0.09209837401708487,0.26119211316108704,93.26506042480469,1.316260576248169,48.074501037597656,15.788912773132324,-0.4599555104923305,0.02586566098034382,47.73405075073242,-26.061954498291016,5.253671169281006,11.571748733520508,0.08787640480455261,0.3886421024799347,36.189476013183594,-26.4617919921875,10.7589111328125,9.785981178283691,0.005761342508525669,-0.23607951402664185,33.301551818847656,-25.256107330322266,4.256158351898193,9.034666061401367,-0.159542092324914,0.04118632897734642,35.82609558105469,-16.580032348632812,9.600043296813965,8.646835327148438,-0.25459927564998885,0.07998817414045334,29.095460891723633,-24.260440826416016,4.9911346435546875,8.425137519836426,-0.17388616947950997,-0.02052580751478672,33.727516174316406,-15.221753120422363,7.408411026000977,7.851481914520264,-0.12327106075725158,-0.015742449089884758,20.184410095214844,-27.564289093017578,-5.1067891120910645,8.4321870803833,-0.159461670077222,0.1328096240758896,35.844669342041016,-13.084319114685059,10.570467948913574,8.28272533416748,-0.3818027762616465,-0.08736104518175125,20.820358276367188,-32.6477165222168,-4.103275299072266,8.18630313873291,0.17162202463955145,-0.17011144757270813,95.703125,0
5626.54544357078,1763.4654701311472,2850.163029760587,450.5083555461656,7.136743876259608,1.872261230013972,10314.404296875,4155.908203125,5926.9933430611945,852.511470394309,3.5612959362731305,1.2911932171810832,5.554421424865723,0.0,1.1046931743621826,0.6896800398826599,6.209003469932304,2.2473597526550293,0.15207421779632568,0.05175143480300903,0.09687934070825577,0.01728220470249653,-0.5472482837484169,0.18019941449165344,0.4775390625,0.041015625,0.15281956931554525,0.04626673652967737,5.195550085746152,1.238238809250617,53.176153747889394,6.074286877557664,20.08712547272105,9.656355707336214,1.5939636030663866,1.680137109864334,3810.0838425918246,1909.6453094960957,2603.7792735609282,230.72621886114567,5.886605201447589,1.3611166253311466,0.3019924759864807,0.0039291600696742535,0.029154855757951736,0.032439228147268295,28.980975821010762,4.848474979400635,0,0,0.0,0.0,-3.0,0.0,-93.49932098388672,-221.07957458496094,-152.10836791992188,22.391637802124023,-0.014179837413748064,-0.3088918924331665,104.74968719482422,5.963898658752441,65.63035583496094,13.380064010620117,2.299724726557425,-0.8466721177101135,30.829439163208008,-58.212608337402344,-14.557012557983398,12.242287635803223,0.785290446981219,0.2367798238992691,75.67303466796875,15.041269302368164,47.5739860534668,9.753068923950195,-0.11020854221359988,-0.2033461034297943,43.908714294433594,-21.29206085205078,7.830420970916748,10.458832740783691,0.053435261518738564,0.3368384838104248,47.08086395263672,-10.113428115844727,21.780601501464844,7.6546430587768555,0.27614022686828044,-0.06487992405891418,29.14866828918457,-31.406322479248047,-2.296170234680176,10.295632362365723,-0.31971750575137614,-0.00031032986589707434,49.22984313964844,-5.388819694519043,22.603443145751953,8.206172943115234,0.09873497360951378,-0.17385467886924744,17.891307830810547,-33.645111083984375,-7.659278392791748,8.02630615234375,-0.18466265235450363,0.13494530320167542,40.00825500488281,-12.828542709350586,11.584114074707031,8.35045051574707,-0.02231979024470876,0.2200467437505722,19.186691284179688,-28.501605987548828,-4.41651725769043,7.467792510986328,0.17498915856847486,0.08119028806686401,35.808876037597656,-12.60781192779541,11.399026870727539,7.171573638916016,-0.1221482512843668,0.049449313431978226,19.133054733276367,-32.525146484375,-10.894269943237305,7.584342956542969,0.19353600857751285,0.23608069121837616,151.99908088235293,0
4137.382270607963,1196.7514651796373,2147.0495970686393,394.4289455325081,3.603367201188944,1.476031520738918,7751.953125,2842.3828125,4376.752601145592,842.1332727439528,1.9527543271984165,1.4014932345898172,6.8125810623168945,0.0,1.1568948030471802,0.8012540936470032,7.961965406705469,2.3751211166381836,0.2371198982000351,0.043694090098142624,0.1321910321712494,0.028277292847633362,0.3248870537718518,0.1768275499343872,0.3447265625,0.0419921875,0.1283262035962877,0.03439386702467395,3.9587496792915573,1.088162964905327,49.75127615548846,4.11315139940044,20.473910433564228,9.30060117435925,1.1909121701222949,1.4980094704019145,3126.2616463196528,1499.6484002105499,1991.6295881564447,294.9926813978845,0.9750349296699166,1.0605834492135584,0.07023072242736816,0.0009301425307057798,0.009524468332529068,0.00887319352477789,10.001024331767223,2.710479259490967,0,0,0.0,0.0,-3.0,0.0,-45.825172424316406,-261.9214782714844,-133.9017791748047,31.997390747070312,0.6853609848884621,-0.4320962429046631,163.0772705078125,50.512428283691406,116.53448486328125,18.619205474853516,0.09494333215993311,-0.597011148929596,28.17988395690918,-75.48589324951172,-40.903724670410156,17.701187133789062,0.6529881822388219,0.8807116746902466,90.80731201171875,13.722502708435059,55.46797561645508,15.068693161010742,-0.6074131583329492,-0.15792451798915863,4.768189430236816,-56.84734344482422,-24.541370391845703,9.085947036743164,-0.11772564190395762,-0.22557474672794342,53.92293167114258,-9.530107498168945,20.158048629760742,11.095968246459961,-0.5032058831335862,0.1155625432729721,3.8986754417419434,-46.14752197265625,-21.067506790161133,8.90261173248291,-0.30752081536694176,0.015081269666552544,48.02714538574219,-4.790586471557617,20.883602142333984,7.69747257232666,-0.07042338979481011,-0.14235332608222961,15.731337547302246,-37.42015838623047,-7.6722517013549805,8.448755264282227,-0.10957334176918909,0.009050073102116585,42.767822265625,-5.277649402618408,20.423110961914062,7.420429229736328,-0.19884642148811915,0.1001303568482399,15.187664031982422,-33.60088348388672,-10.307024955749512,7.803591251373291,-0.044247681408628114,0.2126295417547226,30.694950103759766,-12.06775188446045,9.597200393676758,7.135582447052002,-0.22895276817347598,-0.0748949646949768,11.92642879486084,-40.928550720214844,-14.248709678649902,7.786306858062744,0.16124538127142518,-0.13039369881153107,112.34714673913044,0
4141.85985277985,1554.5717240403667,2700.5845555377823,411.30152398331467,-0.2562585882085684,0.1243707823200766,7708.88671875,3531.4453125,5178.110838710847,679.0322025546826,-0.23378196059173773,0.24071128284354387,5.117185592651367,0.0,1.1650813817977905,0.6631969213485718,4.641897259790041,1.8185417652130127,0.25172457098960876,0.07140123099088669,0.14869453012943268,0.03595391660928726,-0.6056946884690109,0.3023727834224701,0.3759765625,0.0341796875,0.1666719535479505,0.053765398836312504,0.09485305732320581,0.18364467483907848,52.638592751393915,4.912221913234777,20.284350141261676,10.153701924900455,1.424151613387492,1.6633830548594852,2968.144709449078,1661.3343188297956,2203.400172850503,177.35018827361182,0.4098245686581641,0.1768646690703767,0.07821766287088394,0.0016521712532266974,0.01966770924627781,0.013207275420427322,1.258771363652543,1.1687766313552856,0,0,0.0,0.0,-3.0,0.0,-50.353755950927734,-197.76719665527344,-115.25826263427734,21.024381637573242,0.03960839110234593,-0.3703494668006897,117.68354034423828,33.30390930175781,75.89643859863281,15.791550636291504,-0.6312763058431421,0.07846041768789291,-9.248842239379883,-96.16776275634766,-45.83567810058594,14.440499305725098,-0.12001624931233623,-0.4012080729007721,78.41389465332031,16.55874252319336,54.00265884399414,9.487157821655273,0.6767846908136605,-0.5076096653938293,25.95941925048828,-46.290199279785156,-11.521954536437988,9.165831565856934,0.6600941191988965,-0.007596821989864111,64.33265686035156,6.214044570922852,36.73263931274414,9.429102897644043,-0.04791040552781389,-0.09508441388607025,22.45595932006836,-36.86470031738281,-8.180303573608398,8.788298606872559,0.2001855419960359,0.24876199662685394,56.894020080566406,-1.2529969215393066,28.28530502319336,9.18355941772461,0.13942459893355963,-0.36469709873199463,11.697977066040039,-42.035911560058594,-14.347444534301758,7.767630100250244,0.34023905255603903,0.4098397195339203,49.87546157836914,-2.348236083984375,21.852602005004883,6.977072715759277,0.4093769879952016,0.3166328966617584,24.505111694335938,-27.89491844177246,-7.2294206619262695,7.860916614532471,0.07073140238745834,0.3270074129104614,38.0989990234375,-6.398770809173584,15.695695877075195,6.359774112701416,0.157388715161336,-0.12725239992141724,16.922088623046875,-34.641380310058594,-13.005329132080078,6.9837822914123535,0.3708233310028741,0.12729130685329437,99.38401442307692,0
6472.152579104795,2069.514146617418,3357.3858889951116,548.5091552096624,1.3169121810529223,0.6914348633709747,10056.005859375,4198.974609375,6810.304320439385,964.5328611400412,-0.009223777338433159,0.12929454806928475,8.187311172485352,0.0,1.263426423072815,0.8487555980682373,6.9283831371412745,1.8517307043075562,0.10393442213535309,0.002907163230702281,0.06292969733476639,0.013262254185974598,3.2121626098606813,-0.6798621416091919,0.4609375,0.052734375,0.19234429379350348,0.056689741674004326,0.8572899040631841,0.6251204477803495,47.57237652547346,5.052321835137719,18.50892886840093,8.578192248552913,2.1498200471860507,1.745722279254328,3811.2213472467865,2136.378988508529,2807.228922979477,250.72877962506843,0.7380828910137605,0.2979894792958796,0.3243044316768646,0.0021197949536144733,0.0666893944144249,0.05034147575497627,3.3470613570201317,1.6344006061553955,0,0,0.0,0.0,-3.0,0.0,-121.99150085449219,-444.7278747558594,-181.73423767089844,35.389678955078125,19.288101918896412,-3.4206318855285645,96.96802520751953,-43.59418869018555,47.32126998901367,18.849340438842773,0.43289383948846005,-0.32343780994415283,50.10944747924805,-52.202213287353516,-9.127098083496094,14.35347843170166,0.05472287503755613,0.019627785310149193,75.71443176269531,-2.9411873817443848,39.986183166503906,14.08236026763916,-0.2646290959121158,-0.33641061186790466,39.478538513183594,-26.535717010498047,8.075291633605957,10.687712669372559,0.2168246586249989,-0.24218179285526276,50.156898498535156,-16.905595779418945,10.35153865814209,10.430414199829102,-0.16049826932949562,0.1829966902732849,30.8343448638916,-43.28934097290039,0.7769145965576172,11.275318145751953,-0.10937670505818664,-0.15966415405273438,50.971221923828125,-6.0993804931640625,21.933944702148438,9.534835815429688,-0.05245659446814477,0.009305359795689583,31.0784912109375,-38.48766326904297,0.5788525342941284,8.944839477539062,0.1651970778104097,0.009578043594956398,40.96018600463867,-38.24506378173828,12.728036880493164,8.574698448181152,1.042979281952463,-0.09011002629995346,40.121315002441406,-22.43964385986328,0.6156043410301208,7.988956928253174,0.10611826984678929,0.10317596048116684,41.888118743896484,-8.888763427734375,11.68386173248291,7.427121639251709,-0.13447964797978607,0.061887551099061966,23.65253448486328,-27.22418975830078,-3.429460048675537,7.443413257598877,0.033728298177511995,0.11998094618320465,135.99917763157896,0
4136.76652833032,1406.7646449749254,2394.4459915796906,449.8657901387762,1.5728602073911349,0.983919301102295,7795.01953125,3359.1796875,4868.0693517981435,889.3087878866583,1.1460754179255463,1.1588302352564535,6.5799994468688965,0.0,1.1699974536895752,1.0027978420257568,6.183046706014469,2.3484792709350586,0.2995069921016693,0.04839076101779938,0.1199914962053299,0.04159624129533768,3.1682972946283927,1.762958288192749,0.298828125,0.0322265625,0.1342905609532096,0.04105770976041474,0.7879052630973629,0.6367781205006178,48.79546672519368,5.702658885009782,20.233933735713162,9.146455290203106,1.379734365164448,1.603486511220746,3188.3687227671176,1619.3226991356848,2188.6170833526426,285.09451632538463,0.3429103251688983,0.7756089636577788,0.07316973060369492,0.0010137715144082904,0.012806262820959091,0.010951892472803593,4.964945565826575,2.006220579147339,0,0,0.0,0.0,-3.0,0.0,-55.11619186401367,-249.7650146484375,-151.18814086914062,33.253143310546875,0.06660340769312656,0.07471000403165817,138.18968200683594,38.43101501464844,94.77133178710938,17.81262969970703,-0.12208954583696174,-0.361489862203598,26.43531608581543,-79.80567932128906,-25.4139347076416,16.454059600830078,0.05198293540039156,0.143673375248909,110.82826232910156,25.67922592163086,65.6812973022461,13.999887466430664,-0.17850655511966407,0.19247223436832428,23.15549087524414,-56.949066162109375,-17.75746726989746,10.209932327270508,1.0517805317063935,0.0023974417708814144,53.44446563720703,-4.724728584289551,23.30914878845215,8.314258575439453,0.08285132391829064,-0.02577410452067852,20.61676025390625,-40.684059143066406,-9.835213661193848,10.45307445526123,-0.25665765455433354,0.15655343234539032,39.01043701171875,-23.887157440185547,12.785772323608398,9.287199020385742,0.1779136952367235,-0.30866488814353943,11.752552032470703,-44.39717102050781,-16.699159622192383,9.041606903076172,-0.13161523911490347,0.10522041469812393,47.8203125,-13.675355911254883,16.104854583740234,9.175206184387207,0.007457269346879514,-0.054709792137145996,17.508291244506836,-30.91043472290039,-9.346024513244629,8.350278854370117,-0.31646040990066737,0.14605990052223206,39.09380340576172,-18.864044189453125,8.355240821838379,8.002786636352539,0.040863970492618584,-0.05604007840156555,9.942623138427734,-39.23609924316406,-15.879488945007324,6.665163993835449,0.42118065790780257,-0.004788913298398256,151.99908088235293,0
6123.767273608572,1700.1224742093154,3158.770807639005,608.9145633937845,2.090017548699608,0.7943807001711338,9711.474609375,3703.7109375,6137.928803835557,1027.4991672272954,-0.08534957219338368,0.06957141452289786,7.416399955749512,0.0,1.1945340633392334,0.8617080450057983,9.739208154919648,2.7019286155700684,0.08775566518306732,0.02395693026483059,0.05013728886842728,0.01169666275382042,0.06497969171840134,0.6313544511795044,0.5537109375,0.0498046875,0.19801485160479504,0.06285835624714811,1.5413142008150302,0.7239330984363397,58.518039971819896,3.5539601967747627,21.330402689822673,8.941792222247216,0.8659481860750273,1.336002150944321,3691.650042787956,1764.6624532037295,2564.403619556737,288.64680684967976,0.4719359427920313,0.18447135737375994,0.3164289891719818,0.001121983164921403,0.03758241608738899,0.03319213539361954,14.35468790415202,3.0194711685180664,0,0,0.0,0.0,-3.0,0.0,-133.4030303955078,-309.5538024902344,-212.0750732421875,28.74663543701172,0.41287833803225293,-0.45555874705314636,114.06111907958984,-55.66545867919922,58.20243453979492,21.607858657836914,1.00115078745113,-0.3394383192062378,55.50640106201172,-62.84259796142578,-10.524612426757812,18.298446655273438,0.7496812830738273,0.6684844493865967,88.68690490722656,7.2690534591674805,45.275020599365234,12.915436744689941,-0.09923187873030503,0.103847935795784,31.947093963623047,-50.71089172363281,-10.880426406860352,12.944441795349121,0.04604657582407112,0.2862963378429413,39.043907165527344,-32.787513732910156,11.381299018859863,9.581953048706055,0.26339193379782877,-0.08318603038787842,46.68981170654297,-28.819263458251953,-0.825860321521759,12.546749114990234,-0.009735184510250683,0.42363443970680237,56.142669677734375,-10.780302047729492,22.98822784423828,10.867297172546387,-0.21831968296105675,0.24172097444534302,33.75675582885742,-37.70118713378906,-9.07302474975586,10.95327091217041,0.1571110856643534,0.18195542693138123,42.68334197998047,-13.775313377380371,16.116365432739258,8.463022232055664,0.3779416374342355,-0.1976892352104187,38.7149658203125,-29.925804138183594,-2.8515775203704834,9.385841369628906,0.4346901588515846,0.12168841063976288,36.33960723876953,-22.235332489013672,9.576558113098145,8.73065185546875,-0.04589418689827163,-0.1545935869216919,18.995756149291992,-36.39484405517578,-8.831488609313965,8.613920211791992,0.2495984163631979,-0.12661923468112946,123.046875,0
5649.234234996839,1752.2100552335255,2903.621224092374,502.84855852827127,4.726417568404116,1.3589205217342117,9797.607421875,3574.51171875,5737.874197904583,1033.8257975322497,0.9697144201791876,0.7831613693308879,5.242549896240234,0.0,1.118221640586853,0.6145980358123779,5.971847703371992,1.9158354997634888,0.12951044738292694,0.045021504163742065,0.06857910752296448,0.016843946650624275,0.419794927497696,1.2105706930160522,0.44921875,0.0380859375,0.16829502610208816,0.05217204198564281,2.7221045449895627,0.7337366969738123,47.31278019961366,5.8568298841625595,19.76529000576679,9.265981242045758,1.2649350328128746,1.545878516124043,3905.652569172393,1663.537852006741,2509.398269463113,305.04459889012816,1.7754253153214732,0.88597005021365,0.4261108934879303,0.002264480572193861,0.03263729438185692,0.03576522320508957,29.328670659272504,4.440737724304199,0,0,0.0,0.0,-3.0,0.0,-127.57120513916016,-254.0188751220703,-180.3189239501953,17.938007354736328,0.7483922719316096,-0.37890350818634033,112.30697631835938,-16.311748504638672,65.59519958496094,17.320932388305664,1.6251874006521643,-0.4278849959373474,50.748287200927734,-64.55258178710938,-19.961387634277344,16.24203872680664,1.3202542643789608,0.7804368138313293,76.28321838378906,1.2653896808624268,48.32432174682617,10.708186149597168,1.3214694168621053,-0.7739028930664062,42.559818267822266,-26.371196746826172,1.0523104667663574,10.112038612365723,0.4748348134031066,0.46462592482566833,32.15251922607422,-19.67275619506836,9.374750137329102,7.40859317779541,0.15349102344480503,0.09253740310668945,23.803857803344727,-38.04743957519531,-2.926971673965454,8.466379165649414,0.20188638018094718,0.039734434336423874,49.07159423828125,-2.8398451805114746,21.334430694580078,7.6803669929504395,0.21170872187194023,0.11457140743732452,20.894878387451172,-33.5916748046875,-9.999980926513672,7.197599411010742,0.31342563245687627,0.2904500961303711,31.464561462402344,-17.0717716217041,8.339896202087402,6.479578495025635,0.5032782458203413,-0.05598921701312065,20.188678741455078,-25.812755584716797,-7.750950813293457,6.522014141082764,0.2959774041109675,0.26456451416015625,35.944549560546875,-9.32697868347168,12.465654373168945,6.697375297546387,0.29338567267093163,0.0369180366396904,16.01755142211914,-29.615528106689453,-8.756122589111328,6.706323623657227,0.18381096288689847,0.2874904274940491,151.99908088235293,0
6356.241458341114,1166.2088548542745,2851.4714612920093,941.0993510220044,0.87165782300205,0.9951187246321912,10292.87109375,2433.251953125,5986.31373713022,1881.5463323461802,-0.9602483160075721,0.4024408619844167,9.403616905212402,0.0,1.1747571229934692,1.191609501838684,14.898680131120123,3.4852640628814697,0.12976883351802826,0.025531569495797157,0.0577143169939518,0.01680297590792179,1.4924716190288176,1.1845035552978516,0.4853515625,0.0205078125,0.14056986538089714,0.07710690507941718,2.9616573573353238,1.5468484867899572,51.03251706879486,4.856129720466245,19.742202916463008,6.690736410181669,2.0970700017933277,1.3894917377126268,4154.153408514931,1518.7761069393591,2702.4551210568306,566.4599353004558,-0.6570445760733539,0.24586578364515346,0.40789785981178284,0.0006749033345840871,0.04609771817922592,0.05900455638766289,4.873701974090767,2.0807180404663086,0,0,0.0,0.0,-3.0,0.0,-105.16136169433594,-346.4998474121094,-221.43360900878906,42.339603424072266,-0.09438665552633552,0.027536608278751373,142.35382080078125,-3.7261157035827637,71.02149963378906,28.9104061126709,-0.6833132249203251,-0.10859423130750656,66.53819274902344,-73.65127563476562,-6.733983993530273,23.297813415527344,-0.0203214850790836,-0.10065697133541107,68.74382781982422,-6.948856830596924,33.300350189208984,14.158778190612793,-0.47799266109974825,-0.08874217420816422,37.639801025390625,-35.54480743408203,5.277834892272949,13.56284236907959,-0.1937274132698792,-0.23155537247657776,45.78480529785156,-31.340003967285156,13.268061637878418,11.679997444152832,0.14400179191698337,-0.22408364713191986,42.70275115966797,-19.916229248046875,8.776296615600586,10.429353713989258,-0.37270285635013334,0.11861290782690048,43.25993347167969,-24.90243911743164,11.078311920166016,11.330188751220703,-0.324672903093306,-0.17195872962474823,40.65867614746094,-30.67453956604004,3.138784408569336,8.979026794433594,0.5105812946241826,0.08139414340257645,44.614105224609375,-12.002510070800781,11.381552696228027,9.519010543823242,0.3743930766601835,0.5329734086990356,28.4722900390625,-22.499603271484375,0.6482482552528381,8.348793983459473,-0.043226551951414116,0.1919507533311844,40.88908767700195,-18.66681480407715,8.891806602478027,8.731656074523926,0.2697191313554983,0.14599408209323883,23.501598358154297,-28.390640258789062,-1.2583237886428833,8.34286117553711,-0.21288369165229737,-0.04855163395404816,117.45383522727273,0
3545.4962690426955,1096.9640050576731,2202.5094057022343,350.62229967729604,0.2959377521541895,0.20110666144801476,7321.2890625,2088.720703125,5052.259008845707,576.8929038554204,2.4655898699871646,0.3189312878190588,5.87985372543335,0.0,1.0857391357421875,0.6523433923721313,8.056108175493362,2.2725703716278076,0.41395628452301025,0.16686782240867615,0.3118540644645691,0.04068129137158394,0.7969312016260082,-0.7093610167503357,0.2060546875,0.0244140625,0.09463593024941995,0.02880968967671844,0.03830877335858185,0.33361191579712923,52.00452368498877,4.686833698663282,19.837608698041794,10.537036641634021,1.2319040144978777,1.6137199310533852,3026.6280349466997,1849.0332997597923,2369.2729907161743,179.02047392939397,0.6474897693189003,0.5221202917225382,0.040968213230371475,0.0008915814105421305,0.009047641418874264,0.005448567681014538,3.379886827372487,1.4601926803588867,0,0,0.0,0.0,-3.0,0.0,-11.342068672180176,-154.8788604736328,-68.60128021240234,23.881641387939453,0.18066596737819918,-0.41631022095680237,149.41513061523438,58.28208923339844,105.07929992675781,14.694371223449707,-0.19729328533708612,-0.004802328534424305,38.713951110839844,-37.081092834472656,0.15689310431480408,11.378067970275879,0.07203649053412509,0.07341974228620529,89.44807434082031,9.662845611572266,56.35220718383789,15.167970657348633,-0.6611680897255527,-0.2827615439891815,2.2659831047058105,-60.456390380859375,-28.951871871948242,9.505258560180664,-0.015095037104635889,-0.033450331538915634,64.49968719482422,1.6861491203308105,31.3560733795166,8.516815185546875,0.1384049317715088,0.006986112799495459,15.782508850097656,-44.087928771972656,-13.614154815673828,8.535255432128906,0.24348766776095232,0.31361672282218933,47.02099609375,-7.637652397155762,20.066669464111328,7.730698585510254,0.3268106800026094,0.26565560698509216,17.77080535888672,-34.362735748291016,-7.864962577819824,7.669672012329102,0.24397314549685323,0.10750867426395416,42.20448303222656,-6.886238098144531,15.333617210388184,7.1373610496521,-0.015767419499613577,0.010199441574513912,4.966300010681152,-34.174468994140625,-14.065560340881348,5.7541937828063965,0.016504171634466047,-0.07315755635499954,35.50491714477539,-4.694342613220215,16.129440307617188,6.222066402435303,-0.05165102899977425,-0.09669828414916992,7.234309673309326,-32.02543640136719,-12.785926818847656,5.766219139099121,0.014044694187516527,0.03684718906879425,112.34714673913044,0
